world_index,ellipse,marker_type
1241,"(806.5, 384.5)",Ref
1242,"(811.0405883789062, 384.7154846191406)",Ref
1243,"(814.8068237304688, 384.0472412109375)",Ref
1244,"(821.9326171875, 384.02490234375)",Ref
1245,"(827.8330688476562, 384.0542297363281)",Ref
1252,"(305.5, 388.5)",Ref
1253,"(316.269775390625, 388.13397216796875)",Stop
1254,"(323.4577331542969, 388.6705322265625)",Ref
1255,"(332.02142333984375, 388.89068603515625)",Ref
1256,"(340.3402099609375, 389.0908508300781)",Ref
1257,"(348.09820556640625, 389.35382080078125)",Ref
1258,"(358.67413330078125, 389.5378723144531)",Stop
1259,"(365.80096435546875, 389.84063720703125)",Ref
1260,"(374.00225830078125, 389.55889892578125)",Ref
1261,"(382.7345886230469, 389.41009521484375)",Ref
1262,"(391.0, 389.6785888671875)",Ref
1263,"(402.2008056640625, 389.7197570800781)",Stop
1264,"(409.97509765625, 389.4180603027344)",Ref
1265,"(418.26708984375, 389.2353210449219)",Ref
1266,"(427.6293640136719, 389.2442932128906)",Ref
1267,"(435.24578857421875, 389.2178039550781)",Ref
1268,"(445.8218078613281, 388.6548156738281)",Stop
1269,"(452.9778747558594, 388.375)",Ref
1270,"(461.1192626953125, 388.1192626953125)",Ref
1271,"(470.3075866699219, 388.1053466796875)",Ref
1272,"(477.90020751953125, 387.8946533203125)",Ref
1273,"(488.25201416015625, 387.43450927734375)",Stop
1274,"(495.0, 387.203125)",Ref
1275,"(504.0, 387.1099853515625)",Ref
1276,"(513.827392578125, 386.63067626953125)",Ref
1277,"(521.0674438476562, 386.3395080566406)",Ref
1278,"(531.6143798828125, 386.4403076171875)",Stop
1279,"(538.7256469726562, 386.8922424316406)",Ref
1280,"(547.462890625, 386.9294738769531)",Ref
1281,"(557.0109252929688, 387.0970458984375)",Ref
1282,"(564.9384155273438, 387.1584167480469)",Ref
1284,"(582.0615844726562, 387.1584167480469)",Ref
1285,"(591.960205078125, 387.627685546875)",Ref
1286,"(600.0961303710938, 387.9038391113281)",Ref
1287,"(610.9969482421875, 387.75634765625)",Stop
1288,"(620.1546630859375, 387.6001892089844)",Stop
1289,"(626.9384155273438, 388.1584167480469)",Ref
1290,"(634.8330688476562, 388.0542297363281)",Ref
1291,"(644.4310913085938, 387.6034851074219)",Ref
1292,"(652.0, 387.203125)",Ref
1293,"(662.3715209960938, 386.608642578125)",Stop
1294,"(670.02490234375, 386.4180603027344)",Ref
1295,"(677.9002075195312, 385.8946533203125)",Ref
1296,"(688.0626831054688, 385.0618591308594)",Ref
1297,"(695.0936889648438, 384.6305236816406)",Ref
1298,"(694.5489501953125, 384.58514404296875)",Ref
1300,"(722.1192626953125, 383.8807373046875)",Ref
1301,"(732.2322387695312, 383.7247619628906)",Ref
1302,"(740.05419921875, 383.83306884765625)",Ref
1304,"(757.6630859375, 384.286865234375)",Ref
1305,"(766.3643798828125, 383.8835754394531)",Ref
1306,"(776.1126708984375, 383.51068115234375)",Ref
1307,"(783.4544067382812, 383.4119567871094)",Ref
1309,"(800.877197265625, 383.00677490234375)",Ref
1310,"(810.5185546875, 382.5680236816406)",Ref
1311,"(819.0613403320312, 383.04705810546875)",Ref
1312,"(829.5831909179688, 383.19781494140625)",Stop
1317,"(299.5, 388.0)",Ref
1319,"(320.0647888183594, 387.7256774902344)",Ref
1320,"(330.3238830566406, 387.7815856933594)",Ref
1321,"(341.38336181640625, 387.52734375)",Ref
1322,"(351.0, 387.6785888671875)",Ref
1324,"(371.8274230957031, 387.4416198730469)",Ref
1325,"(381.23834228515625, 387.1029357910156)",Ref
1326,"(391.9543762207031, 387.34716796875)",Ref
1327,"(401.5514831542969, 387.1255798339844)",Ref
1329,"(422.0, 386.5)",Ref
1330,"(431.95587158203125, 385.8502197265625)",Ref
1331,"(442.87725830078125, 385.2472229003906)",Ref
1332,"(452.5, 384.9444580078125)",Ref
1334,"(474.3782653808594, 383.76568603515625)",Ref
1335,"(484.5, 384.0)",Ref
1336,"(494.9437561035156, 384.3222351074219)",Ref
1337,"(504.0258483886719, 384.2430725097656)",Ref
1339,"(524.3782958984375, 384.23431396484375)",Ref
1340,"(534.2867431640625, 384.23699951171875)",Ref
1341,"(545.3009033203125, 383.9226989746094)",Ref
1342,"(555.0244140625, 383.6748352050781)",Ref
1344,"(576.6407470703125, 383.154052734375)",Ref
1345,"(586.7569580078125, 382.9741516113281)",Ref
1346,"(597.4896240234375, 383.09527587890625)",Stop
1347,"(606.9384155273438, 383.1584167480469)",Ref
1349,"(627.6569213867188, 383.4175109863281)",Ref
1350,"(637.9606323242188, 383.8593444824219)",Ref
1351,"(649.264404296875, 383.6580505371094)",Stop
1352,"(659.05419921875, 384.16693115234375)",Ref
1354,"(679.97119140625, 384.44464111328125)",Ref
1355,"(690.0, 384.796875)",Ref
1356,"(701.3123168945312, 385.0)",Stop
1357,"(710.796875, 385.0)",Ref
1359,"(730.648681640625, 384.5)",Ref
1360,"(741.1046752929688, 383.89532470703125)",Ref
1361,"(752.3106079101562, 383.5076904296875)",Stop
1362,"(762.0, 383.203125)",Ref
1364,"(782.7971801757812, 381.5)",Ref
1365,"(792.9063110351562, 381.2344970703125)",Ref
1366,"(804.22119140625, 380.9305725097656)",Stop
1367,"(814.05419921875, 380.83306884765625)",Ref
1377,"(311.649169921875, 246.36692810058594)",Ref
1379,"(326.1953430175781, 254.20777893066406)",Ref
1380,"(328.7569274902344, 255.02584838867188)",Ref
1382,"(338.3221130371094, 260.8006591796875)",Ref
1383,"(335.34722900390625, 259.3208312988281)",Stop
1385,"(354.95941162109375, 269.2845153808594)",Ref
1387,"(365.8436279296875, 274.44854736328125)",Ref
1388,"(367.7962951660156, 275.0)",Ref
1390,"(382.7154846191406, 282.95941162109375)",Ref
1391,"(385.11236572265625, 284.88763427734375)",Ref
1392,"(393.81756591796875, 289.25482177734375)",Ref
1393,"(395.0, 290.7962951660156)",Ref
1395,"(409.87432861328125, 299.29229736328125)",Ref
1397,"(420.56561279296875, 305.1568298339844)",Ref
1400,"(437.5682373046875, 314.3246154785156)",Ref
1402,"(449.3613586425781, 320.24700927734375)",Ref
1404,"(460.16693115234375, 326.0542297363281)",Ref
1406,"(471.2204895019531, 331.7795104980469)",Ref
1408,"(477.73291015625, 333.7646789550781)",Ref
1409,"(485.11236572265625, 336.88763427734375)",Ref
1410,"(494.0323486328125, 341.4031677246094)",Ref
1411,"(497.11236572265625, 343.11236572265625)",Ref
1412,"(505.10467529296875, 346.89532470703125)",Ref
1414,"(517.2794799804688, 353.0)",Ref
1415,"(522.1669311523438, 355.9457702636719)",Ref
1416,"(530.6834106445312, 360.72998046875)",Stop
1417,"(533.2406616210938, 362.7593078613281)",Ref
1419,"(545.451904296875, 369.1464538574219)",Ref
1420,"(550.0, 372.203125)",Ref
1421,"(554.0, 375.0)",Ref
1422,"(560.8593139648438, 378.9606018066406)",Ref
1424,"(572.483154296875, 384.8805236816406)",Ref
1425,"(577.796875, 388.0)",Ref
1426,"(585.9658813476562, 393.1549072265625)",Ref
1427,"(588.0961303710938, 394.9038391113281)",Ref
1428,"(588.2845458984375, 394.95941162109375)",Ref
1430,"(606.6178588867188, 405.6383056640625)",Ref
1431,"(611.4630126953125, 408.3404541015625)",Ref
1434,"(628.170654296875, 418.4330139160156)",Ref
1435,"(633.544921875, 421.9294738769531)",Ref
1437,"(645.0323486328125, 428.5968322753906)",Ref
1439,"(655.7926635742188, 435.125732421875)",Ref
1440,"(660.8406372070312, 437.80096435546875)",Ref
1442,"(671.5774536132812, 443.14453125)",Ref
1444,"(683.5774536132812, 450.14453125)",Ref
1445,"(689.0961303710938, 453.0961608886719)",Ref
1446,"(696.1723022460938, 456.9587097167969)",Ref
1447,"(700.5, 459.0555419921875)",Ref
1449,"(711.3387451171875, 464.7273254394531)",Ref
1450,"(717.0, 467.6785888671875)",Ref
1451,"(723.5374145507812, 470.8389892578125)",Ref
1452,"(728.6962890625, 473.41290283203125)",Ref
1453,"(731.9343872070312, 475.3520812988281)",Ref
1454,"(739.2221069335938, 479.07318115234375)",Ref
1455,"(745.0613403320312, 481.95294189453125)",Ref
1456,"(751.3157348632812, 484.9293212890625)",Ref
1457,"(756.8529052734375, 487.5820617675781)",Ref
1458,"(765.200927734375, 492.2816467285156)",Ref
1459,"(768.10791015625, 493.5443420410156)",Ref
1460,"(773.1669311523438, 496.9457702636719)",Ref
1461,"(779.5771484375, 500.2638244628906)",Ref
1462,"(784.5819702148438, 503.02490234375)",Ref
1463,"(792.98486328125, 507.24346923828125)",Ref
1464,"(795.624755859375, 508.750732421875)",Ref
1465,"(801.02490234375, 511.5819396972656)",Ref
1466,"(807.4934692382812, 514.1814575195312)",Ref
1467,"(812.8471069335938, 516.5242309570312)",Ref
1480,"(331.0, 252.0)",Ref
1482,"(348.4812316894531, 262.3541259765625)",Ref
1483,"(347.39593505859375, 262.3140869140625)",Ref
1484,"(365.90057373046875, 272.70355224609375)",Stop
1485,"(373.5203552246094, 276.6428527832031)",Ref
1487,"(390.9003601074219, 286.2369689941406)",Ref
1488,"(389.8898010253906, 285.31768798828125)",Stop
1489,"(409.1297302246094, 295.4468994140625)",Stop
1490,"(417.02142333984375, 299.89068603515625)",Ref
1492,"(434.9056091308594, 310.4032287597656)",Ref
1493,"(433.20587158203125, 309.6204833984375)",Stop
1494,"(452.0005187988281, 320.3205871582031)",Stop
1495,"(460.0, 324.796875)",Ref
1497,"(477.62225341796875, 333.4781494140625)",Ref
1498,"(476.20465087890625, 332.56121826171875)",Stop
1499,"(495.0419616699219, 342.9150695800781)",Stop
1500,"(503.2845153808594, 346.95941162109375)",Ref
1502,"(521.7075805664062, 357.1451110839844)",Ref
1504,"(539.6720581054688, 368.21539306640625)",Ref
1505,"(548.0, 372.6185607910156)",Ref
1507,"(565.9775390625, 382.3534240722656)",Ref
1509,"(583.7733764648438, 392.6494445800781)",Ref
1510,"(592.1447143554688, 397.1778259277344)",Ref
1511,"(601.8600463867188, 402.6069030761719)",Stop
1512,"(609.9558715820312, 407.1497802734375)",Ref
1514,"(627.0469970703125, 416.4444580078125)",Ref
1515,"(635.0405883789062, 420.2845153808594)",Ref
1516,"(644.244140625, 425.0747375488281)",Ref
1517,"(644.1791381835938, 424.6471252441406)",Ref
1519,"(671.7957153320312, 439.086181640625)",Ref
1520,"(680.0, 443.6785888671875)",Ref
1521,"(689.7329711914062, 448.9048156738281)",Stop
1522,"(697.9594116210938, 453.2845153808594)",Ref
1524,"(715.376953125, 463.0752258300781)",Ref
1525,"(724.7930297851562, 467.9284362792969)",Ref
1526,"(732.7278442382812, 472.56304931640625)",Ref
1527,"(742.4589233398438, 477.3728332519531)",Stop
1529,"(759.0386962890625, 486.1682434082031)",Ref
1530,"(767.6105346679688, 490.8143615722656)",Ref
1531,"(776.968505859375, 495.7030029296875)",Ref
1532,"(785.801025390625, 500.3663024902344)",Ref
1533,"(795.53515625, 505.5663146972656)",Stop
1534,"(803.61767578125, 510.0558776855469)",Ref
1535,"(811.7794799804688, 514.7794799804688)",Ref
1536,"(820.9738159179688, 519.3661499023438)",Ref
1545,"(328.0670166015625, 246.711181640625)",Ref
1547,"(348.76776123046875, 258.855712890625)",Ref
1548,"(348.923828125, 260.0)",Ref
1549,"(359.3702697753906, 266.14208984375)",Ref
1550,"(380.1282958984375, 277.9218444824219)",Ref
1552,"(400.17730712890625, 289.0245361328125)",Ref
1553,"(400.6116027832031, 289.45654296875)",Ref
1555,"(431.3129577636719, 306.39129638671875)",Ref
1557,"(451.7341613769531, 317.8763427734375)",Ref
1558,"(452.0791015625, 317.98260498046875)",Stop
1559,"(471.8307800292969, 328.5575866699219)",Stop
1560,"(482.16693115234375, 334.0542297363281)",Ref
1562,"(502.9855041503906, 345.7430725097656)",Ref
1563,"(503.1679992675781, 345.90863037109375)",Stop
1564,"(523.3441162109375, 357.3655700683594)",Ref
1565,"(533.5504760742188, 362.7744445800781)",Stop
1566,"(544.2094116210938, 368.8048095703125)",Ref
1569,"(575.93896484375, 386.16082763671875)",Stop
1570,"(586.0303344726562, 392.32550048828125)",Ref
1572,"(606.7261352539062, 403.50579833984375)",Ref
1574,"(627.094970703125, 415.08966064453125)",Ref
1575,"(637.820068359375, 420.859130859375)",Ref
1576,"(648.4711303710938, 426.44305419921875)",Stop
1577,"(659.7518920898438, 432.90631103515625)",Ref
1579,"(680.2845458984375, 444.95941162109375)",Ref
1580,"(690.2848510742188, 450.5189514160156)",Stop
1581,"(700.7257080078125, 455.9352111816406)",Ref
1584,"(731.7280883789062, 472.1915283203125)",Ref
1585,"(742.02490234375, 477.4180603027344)",Ref
1586,"(752.1087646484375, 482.247802734375)",Stop
1587,"(762.77880859375, 487.3641052246094)",Ref
1589,"(783.8345336914062, 496.7381286621094)",Ref
1590,"(793.94580078125, 501.83306884765625)",Ref
1591,"(803.7540283203125, 506.6346740722656)",Ref
1592,"(814.0645751953125, 512.4425048828125)",Ref
1602,"(816.0568237304688, 230.4597930908203)",Ref
1603,"(814.3890991210938, 232.24783325195312)",Ref
1605,"(797.4998168945312, 242.92469787597656)",Ref
1606,"(796.7275390625, 243.27247619628906)",Ref
1607,"(788.9343872070312, 247.6479034423828)",Ref
1608,"(787.05419921875, 248.16693115234375)",Ref
1609,"(778.87646484375, 252.5)",Ref
1610,"(769.9494018554688, 257.68646240234375)",Ref
1611,"(769.4303588867188, 258.43035888671875)",Ref
1612,"(761.6503295898438, 262.8500671386719)",Ref
1613,"(759.9266967773438, 263.45599365234375)",Ref
1614,"(751.9534301757812, 268.4114990234375)",Ref
1615,"(742.4681396484375, 273.2168273925781)",Ref
1616,"(741.35595703125, 274.3316345214844)",Ref
1618,"(732.4032592773438, 279.1555480957031)",Ref
1620,"(715.5, 290.0)",Ref
1621,"(714.0, 291.0)",Ref
1623,"(706.401611328125, 295.2071228027344)",Ref
1625,"(688.0, 305.0)",Ref
1628,"(677.7228393554688, 310.471435546875)",Ref
1630,"(659.2318115234375, 320.56951904296875)",Ref
1634,"(640.3448486328125, 331.7158508300781)",Ref
1635,"(632.0936279296875, 336.7066650390625)",Ref
1637,"(620.2317504882812, 344.1891174316406)",Ref
1640,"(604.0961303710938, 353.9038391113281)",Ref
1642,"(592.78076171875, 359.9980773925781)",Ref
1643,"(592.3316650390625, 360.35595703125)",Ref
1645,"(577.8416137695312, 369.0616149902344)",Ref
1647,"(565.533203125, 376.4114685058594)",Ref
1648,"(568.6870727539062, 374.77044677734375)",Stop
1649,"(555.5, 382.0)",Ref
1650,"(549.032958984375, 386.49615478515625)",Ref
1652,"(537.505859375, 392.9632263183594)",Ref
1653,"(540.8038940429688, 390.5008850097656)",Stop
1655,"(521.203125, 401.5521545410156)",Ref
1657,"(510.3336486816406, 407.9842529296875)",Ref
1658,"(508.4114990234375, 408.95343017578125)",Ref
1659,"(498.7540588378906, 415.0519714355469)",Ref
1660,"(493.8415832519531, 417.9383850097656)",Ref
1662,"(482.770263671875, 424.0591125488281)",Ref
1664,"(470.384521484375, 430.27001953125)",Ref
1665,"(466.0, 433.0)",Ref
1667,"(455.97857666015625, 439.10931396484375)",Ref
1668,"(456.0, 439.3214111328125)",Ref
1669,"(448.59765625, 443.55230712890625)",Ref
1670,"(439.1376037597656, 449.2294921875)",Ref
1672,"(428.087890625, 455.2215881347656)",Ref
1674,"(417.1612854003906, 461.8179626464844)",Ref
1675,"(411.5819396972656, 464.02490234375)",Ref
1676,"(408.0, 466.0)",Ref
1677,"(401.0, 470.0)",Ref
1679,"(390.3103942871094, 476.06256103515625)",Ref
1680,"(384.67449951171875, 478.96966552734375)",Ref
1681,"(380.86968994140625, 480.7929992675781)",Ref
1682,"(373.203125, 485.0)",Ref
1683,"(373.2516784667969, 485.3266906738281)",Ref
1685,"(357.2406921386719, 494.7593078613281)",Ref
1687,"(346.10711669921875, 500.5508117675781)",Ref
1689,"(335.796875, 507.0)",Ref
1690,"(331.27044677734375, 509.8377380371094)",Ref
1692,"(320.3571472167969, 515.9734497070312)",Ref
1703,"(825.2288818359375, 225.93739318847656)",Ref
1705,"(797.83203125, 242.83010864257812)",Stop
1706,"(798.8334350585938, 242.9563446044922)",Ref
1708,"(780.9529418945312, 254.0613555908203)",Ref
1710,"(753.3133544921875, 269.9248046875)",Ref
1711,"(754.7757568359375, 269.2314758300781)",Stop
1712,"(735.5115356445312, 279.998046875)",Stop
1713,"(736.44921875, 279.56829833984375)",Ref
1715,"(709.7466430664062, 295.0097351074219)",Ref
1716,"(710.798095703125, 294.4071960449219)",Stop
1717,"(691.4719848632812, 305.202880859375)",Stop
1718,"(692.9089965820312, 304.4173583984375)",Ref
1720,"(665.9779663085938, 319.794921875)",Ref
1721,"(667.377197265625, 319.39959716796875)",Stop
1722,"(647.93017578125, 330.1675720214844)",Stop
1723,"(649.1947631835938, 329.308349609375)",Ref
1725,"(622.4273681640625, 344.6192932128906)",Ref
1727,"(604.4879150390625, 354.9481506347656)",Ref
1728,"(605.819580078125, 354.4578857421875)",Ref
1731,"(569.8840942382812, 373.65887451171875)",Ref
1732,"(571.2366333007812, 372.9407653808594)",Stop
1733,"(552.2443237304688, 383.70318603515625)",Stop
1734,"(554.1065063476562, 383.0286865234375)",Ref
1735,"(536.302734375, 393.08001708984375)",Ref
1737,"(517.836669921875, 403.21954345703125)",Ref
1738,"(517.9384155273438, 402.8415832519531)",Ref
1739,"(510.0608825683594, 407.1799011230469)",Stop
1740,"(492.00225830078125, 417.55889892578125)",Ref
1742,"(474.3467102050781, 427.5494384765625)",Ref
1743,"(475.38983154296875, 426.9637756347656)",Stop
1744,"(456.5600280761719, 437.4918212890625)",Stop
1745,"(449.13372802734375, 441.8268737792969)",Ref
1747,"(431.9609375, 451.2787780761719)",Ref
1749,"(414.1485290527344, 461.20654296875)",Ref
1750,"(406.1497802734375, 465.95587158203125)",Ref
1752,"(389.1862487792969, 475.9541320800781)",Ref
1754,"(371.80706787109375, 484.69903564453125)",Ref
1755,"(363.3819580078125, 488.73248291015625)",Ref
1757,"(347.342529296875, 496.4055480957031)",Ref
1759,"(330.57623291015625, 504.7518615722656)",Ref
1760,"(322.4550476074219, 509.3353271484375)",Ref
1761,"(313.1660461425781, 514.330810546875)",Stop
1769,"(821.226318359375, 226.51641845703125)",Stop
1770,"(801.0535278320312, 238.93087768554688)",Stop
1771,"(800.1784057617188, 240.04049682617188)",Ref
1773,"(778.9697265625, 252.76596069335938)",Ref
1775,"(748.0482788085938, 270.7234802246094)",Stop
1776,"(747.2601928710938, 270.6889953613281)",Ref
1778,"(726.649658203125, 281.93475341796875)",Ref
1780,"(696.0763549804688, 299.3268737792969)",Stop
1781,"(695.9404907226562, 299.1833190917969)",Stop
1783,"(674.8953247070312, 310.89532470703125)",Ref
1785,"(642.85595703125, 328.75830078125)",Ref
1786,"(642.5905151367188, 329.3297424316406)",Stop
1787,"(622.4339599609375, 341.111328125)",Stop
1788,"(622.0888671875, 341.37945556640625)",Ref
1789,"(601.3604125976562, 352.58294677734375)",Ref
1791,"(581.3497314453125, 364.2558898925781)",Stop
1792,"(581.4041137695312, 364.8038635253906)",Stop
1793,"(571.1834106445312, 371.1163330078125)",Ref
1795,"(540.7924194335938, 389.90338134765625)",Ref
1797,"(520.170166015625, 402.45074462890625)",Ref
1798,"(519.846435546875, 402.5762634277344)",Stop
1800,"(488.9308776855469, 419.942626953125)",Ref
1802,"(468.75567626953125, 431.6319885253906)",Ref
1803,"(468.4122619628906, 431.6310729980469)",Stop
1804,"(448.16693115234375, 442.9457702636719)",Ref
1806,"(427.6767578125, 453.8052673339844)",Ref
1808,"(417.0318908691406, 458.662841796875)",Stop
1809,"(397.37457275390625, 469.23052978515625)",Ref
1810,"(387.203125, 475.0)",Ref
