world_index,gaze_timestamp,gaze,marker,marker_type
934,8714.39408990093,"(530.0121076895538, 293.1712244047757)","(561.10546875, 270.31292724609375)",Stop
935,8714.40054467893,"(532.2409527618122, 292.4133904209787)","(561.5720825195312, 273.57208251953125)",Stop
935,8714.418676956931,"(533.0822013829328, 293.3203109570845)","(561.5720825195312, 273.57208251953125)",Stop
936,8714.44676458693,"(529.9429654415126, 289.24678811908416)","(561.4505004882812, 277.04547119140625)",Ref
936,8714.454886586931,"(529.4720994027133, 290.8402912020001)","(561.4505004882812, 277.04547119140625)",Ref
937,8714.46587812393,"(529.9240636682422, 291.043597864216)","(560.6747436523438, 280.67474365234375)",Stop
937,8714.481138919931,"(532.6930094786105, 292.87956313966856)","(560.6747436523438, 280.67474365234375)",Stop
937,8714.49062130893,"(534.9571341972327, 293.50452525560934)","(560.6747436523438, 280.67474365234375)",Stop
938,8714.49920703093,"(534.7378802258141, 294.4991637239177)","(559.888671875, 283.28692626953125)",Ref
938,8714.51240004993,"(533.7837207664403, 292.3828666495237)","(559.888671875, 283.28692626953125)",Ref
938,8714.52164054993,"(533.8187993650868, 296.1776602258158)","(559.888671875, 283.28692626953125)",Ref
939,8714.53243601293,"(532.1363200297513, 297.5051952145523)","(560.1715698242188, 287.00604248046875)",Stop
939,8714.545600141932,"(535.1646687805155, 295.5410894024715)","(560.1715698242188, 287.00604248046875)",Stop
939,8714.55482845693,"(533.5840840688528, 298.48927549812373)","(560.1715698242188, 287.00604248046875)",Stop
940,8714.565616586931,"(530.3913888724751, 297.6377494390449)","(560.6363525390625, 289.3636169433594)",Ref
940,8714.579196289931,"(532.0991217754183, 297.3112242435738)","(560.6363525390625, 289.3636169433594)",Ref
940,8714.588277604931,"(532.8597389728313, 299.5319612735008)","(560.6363525390625, 289.3636169433594)",Ref
941,8714.59910938293,"(532.4349054934008, 299.3037931583909)","(560.6171875, 293.2157287597656)",Ref
941,8714.613273419931,"(533.7153407525955, 299.9078274770651)","(560.6171875, 293.2157287597656)",Ref
941,8714.621159974931,"(536.2953074613025, 304.21039192209764)","(560.6171875, 293.2157287597656)",Ref
942,8714.63214256793,"(535.4151814130968, 303.20079789949807)","(560.0, 295.5)",Ref
942,8714.64777358693,"(532.6145193018231, 301.4513872446823)","(560.0, 295.5)",Ref
942,8714.65792647493,"(533.2924725590956, 306.1365595096988)","(560.0, 295.5)",Ref
943,8714.673639937932,"(533.9288747546206, 303.74603077695514)","(559.3861083984375, 299.6139221191406)",Ref
944,8714.704245252931,"(535.4202177761928, 304.70596675385724)","(559.463623046875, 301.83819580078125)",Ref
944,8714.710828993932,"(535.177398024614, 306.38135789790994)","(559.463623046875, 301.83819580078125)",Ref
945,8714.729292197931,"(536.3408781741201, 306.02765397526264)","(560.2845458984375, 306.95941162109375)",Ref
945,8714.757445604931,"(531.8721468546906, 311.87254597490556)","(560.2845458984375, 306.95941162109375)",Ref
946,8714.76550551193,"(537.8361088043005, 309.3653626586315)","(560.915771484375, 310.0337829589844)",Ref
946,8714.77654197493,"(536.3461642230421, 314.18422191940925)","(560.915771484375, 310.0337829589844)",Ref
947,8714.800908678932,"(534.2067726747393, 313.9852052648953)","(560.8169555664062, 312.9784851074219)",Ref
947,8714.81005677193,"(533.8547978266699, 314.83877122970944)","(560.8169555664062, 312.9784851074219)",Ref
947,8714.82370636393,"(535.8457289015732, 314.5021491905699)","(560.8169555664062, 312.9784851074219)",Ref
948,8714.83237723493,"(535.1185438164324, 315.55299287844326)","(560.55224609375, 313.5696716308594)",Ref
948,8714.84331673493,"(536.9355862880916, 319.0245793901988)","(560.55224609375, 313.5696716308594)",Ref
948,8714.856833271931,"(537.4530025457501, 317.97231973428836)","(560.55224609375, 313.5696716308594)",Ref
949,8714.86570591993,"(535.1820842185281, 320.027026974212)","(560.9483642578125, 317.7205505371094)",Ref
949,8714.87653060493,"(538.0698507198093, 317.47493705237514)","(560.9483642578125, 317.7205505371094)",Ref
949,8714.89266095693,"(536.8419970529314, 320.5140118192739)","(560.9483642578125, 317.7205505371094)",Ref
950,8714.902492215931,"(534.5601683904588, 321.2752317427639)","(561.537109375, 320.4523010253906)",Ref
950,8714.91779614193,"(538.4021017240261, 323.7587405588468)","(561.537109375, 320.4523010253906)",Ref
951,8714.94589356793,"(538.2092733190826, 326.66935085950666)","(562.179931640625, 324.859130859375)",Ref
951,8714.95393993793,"(537.1568057797516, 325.716988114667)","(562.179931640625, 324.859130859375)",Ref
952,8714.964943011932,"(537.4893425898033, 329.0797414700345)","(561.8984985351562, 328.6758728027344)",Ref
952,8714.980196011931,"(538.112125902865, 329.53726829395004)","(561.8984985351562, 328.6758728027344)",Ref
952,8714.987298696931,"(537.9704451665857, 329.5701483091413)","(561.8984985351562, 328.6758728027344)",Ref
953,8714.998644641932,"(538.4034103168309, 331.5379762675972)","(561.1480102539062, 331.5)",Ref
953,8715.01222306793,"(537.8215574101789, 331.75248815404046)","(561.1480102539062, 331.5)",Ref
953,8715.02081206793,"(537.8433535304068, 330.7791677384054)","(561.1480102539062, 331.5)",Ref
954,8715.031771622931,"(539.7609819289548, 333.56212368813533)","(560.77880859375, 335.0016784667969)",Ref
954,8715.04647169693,"(538.9411249909431, 334.1933741760239)","(560.77880859375, 335.0016784667969)",Ref
954,8715.054134807931,"(538.63513696127, 330.4668330779439)","(560.77880859375, 335.0016784667969)",Ref
955,8715.06507034593,"(539.3048187418017, 338.35970315304377)","(560.8593139648438, 338.0393981933594)",Ref
955,8715.078811456931,"(538.3352504868222, 337.194234231206)","(560.8593139648438, 338.0393981933594)",Ref
955,8715.08727504893,"(536.9508995809939, 337.69303883519456)","(560.8593139648438, 338.0393981933594)",Ref
956,8715.097887807931,"(536.9942791802864, 338.09430783785797)","(560.8593139648438, 340.9606018066406)",Ref
956,8715.111385733931,"(537.5283591192333, 338.5441915481205)","(560.8593139648438, 340.9606018066406)",Ref
956,8715.120118474932,"(537.0798586572465, 338.22670725992737)","(560.8593139648438, 340.9606018066406)",Ref
957,8715.13101084493,"(538.6905842120335, 342.1061787809766)","(560.8814086914062, 344.32666015625)",Ref
957,8715.14586701193,"(538.0171861952248, 345.086137263067)","(560.8814086914062, 344.32666015625)",Ref
957,8715.15328371593,"(538.1293961903684, 346.02891833202426)","(560.8814086914062, 344.32666015625)",Ref
958,8715.164333604931,"(536.4371531985786, 344.0528909003975)","(561.0, 347.0)",Ref
958,8715.177217511931,"(537.7004785907678, 348.46509084529384)","(561.0, 347.0)",Ref
958,8715.18711228993,"(535.3790072365152, 335.90113071522217)","(561.0, 347.0)",Ref
959,8715.19804673393,"(536.2369313598175, 336.50458143887954)","(561.1672973632812, 350.29058837890625)",Ref
959,8715.21225258593,"(535.3184837265096, 351.183301310758)","(561.1672973632812, 350.29058837890625)",Ref
959,8715.22127788193,"(537.1072493329715, 351.5744834064387)","(561.1672973632812, 350.29058837890625)",Ref
960,8715.23129671593,"(536.9453809760903, 347.71228055295006)","(561.5916137695312, 353.87200927734375)",Ref
960,8715.24454380793,"(535.7792762314657, 347.3396430750813)","(561.5916137695312, 353.87200927734375)",Ref
960,8715.253601548931,"(535.3111357408304, 348.55548186169983)","(561.5916137695312, 353.87200927734375)",Ref
961,8715.26457953093,"(537.7919101642033, 348.8431937397229)","(561.32666015625, 356.8813781738281)",Ref
961,8715.27777260493,"(538.1426865307793, 348.6738700206207)","(561.32666015625, 356.8813781738281)",Ref
961,8715.28703771593,"(536.4173591919906, 347.4472921204353)","(561.32666015625, 356.8813781738281)",Ref
962,8715.29758362293,"(536.840804507772, 348.6822651847984)","(561.1192626953125, 359.8807373046875)",Ref
962,8715.31439078993,"(537.7320975714731, 349.7942403989794)","(561.1192626953125, 359.8807373046875)",Ref
963,8715.34502591893,"(538.0882102825996, 353.02832817531004)","(561.3854370117188, 362.7164306640625)",Ref
963,8715.35312565993,"(539.0878943880749, 353.24767461115954)","(561.3854370117188, 362.7164306640625)",Ref
964,8715.364206826931,"(539.9967238063739, 353.37267892259166)","(561.3814697265625, 366.0)",Ref
964,8715.379713159931,"(539.6546119943284, 354.4279678584432)","(561.3814697265625, 366.0)",Ref
964,8715.39004373393,"(536.1202919523714, 354.73391138190533)","(561.3814697265625, 366.0)",Ref
965,8715.402579918931,"(538.1381666287422, 355.7565919664678)","(561.5597534179688, 368.9345703125)",Ref
966,8715.43562954893,"(536.5928959149984, 359.4609901707545)","(561.5916137695312, 372.12799072265625)",Ref
966,8715.445738659932,"(539.1903246133805, 361.2491898076121)","(561.5916137695312, 372.12799072265625)",Ref
967,8715.47940486393,"(540.2825550363888, 367.51000996228294)","(561.281005859375, 375.1884460449219)",Ref
967,8715.48833752993,"(540.1552307377079, 368.3674461294573)","(561.281005859375, 375.1884460449219)",Ref
968,8715.50051299293,"(540.5616868519797, 373.4235937129896)","(561.140869140625, 378.179931640625)",Ref
968,8715.511014770931,"(540.1836999721169, 367.55524836646237)","(561.140869140625, 378.179931640625)",Ref
968,8715.522771918932,"(539.7848734360731, 369.70193748714877)","(561.140869140625, 378.179931640625)",Ref
969,8715.53216240093,"(539.7417140305566, 370.226888486425)","(561.462890625, 381.0705261230469)",Ref
969,8715.54031662293,"(540.6228253622058, 372.9790577741337)","(561.462890625, 381.0705261230469)",Ref
969,8715.550643474931,"(542.0567061785865, 377.8121270702389)","(561.462890625, 381.0705261230469)",Ref
970,8715.564440807932,"(541.275412012968, 378.9672937051583)","(561.652099609375, 384.7906799316406)",Ref
970,8715.57275832693,"(539.704930397392, 380.0967494603252)","(561.652099609375, 384.7906799316406)",Ref
970,8715.58390615993,"(542.3654365922062, 380.9997183436058)","(561.652099609375, 384.7906799316406)",Ref
971,8715.597035085932,"(541.6578531006018, 382.9904041562301)","(561.8807373046875, 387.8807373046875)",Ref
971,8715.606629066931,"(539.5815627495832, 373.7843995602343)","(561.8807373046875, 387.8807373046875)",Ref
971,8715.61881862293,"(537.6303113876804, 373.44087571526825)","(561.8807373046875, 387.8807373046875)",Ref
972,8715.63014595593,"(539.1796791836571, 376.56220206307955)","(561.902587890625, 390.98052978515625)",Ref
972,8715.63929634493,"(538.7719997595283, 376.2920765626671)","(561.902587890625, 390.98052978515625)",Ref
972,8715.65042419693,"(538.3152727933809, 378.07365666241697)","(561.902587890625, 390.98052978515625)",Ref
973,8715.66354697493,"(538.5166386487555, 378.47798375045943)","(562.0, 394.5)",Ref
973,8715.67269704893,"(538.943475216843, 380.9246959692)","(562.0, 394.5)",Ref
973,8715.68363082693,"(538.5685915392753, 378.19299655440005)","(562.0, 394.5)",Ref
974,8715.69836610393,"(540.600903925104, 381.4330254245811)","(561.9384155273438, 397.8415832519531)",Ref
974,8715.706601344931,"(538.6159687860475, 381.4834126682164)","(561.9384155273438, 397.8415832519531)",Ref
974,8715.71852745593,"(537.6106032448606, 386.5523045989069)","(561.9384155273438, 397.8415832519531)",Ref
975,8715.73027625293,"(540.0842760384874, 383.02869863945637)","(561.9325561523438, 400.6604919433594)",Ref
975,8715.739823455931,"(537.9358748678284, 383.4935980193739)","(561.9325561523438, 400.6604919433594)",Ref
975,8715.750205585931,"(537.35885560173, 385.39340440289936)","(561.9325561523438, 400.6604919433594)",Ref
976,8715.76326943793,"(537.6836475866359, 386.5611738534147)","(561.8848876953125, 402.48138427734375)",Ref
976,8715.77238556693,"(536.4348673415998, 385.3683224910209)","(561.8848876953125, 402.48138427734375)",Ref
976,8715.78512521493,"(539.5050362930133, 391.3085302256215)","(561.8848876953125, 402.48138427734375)",Ref
977,8715.79810775193,"(538.31386848088, 387.75297592861637)","(561.9805297851562, 406.9025573730469)",Ref
977,8715.80681606693,"(539.177230390483, 391.04895500451005)","(561.9805297851562, 406.9025573730469)",Ref
977,8715.81672647493,"(536.7623464057896, 391.532330531616)","(561.9805297851562, 406.9025573730469)",Ref
978,8715.82971462293,"(537.24981574559, 393.54322615920233)","(562.3814697265625, 410.0)",Ref
978,8715.838978418931,"(535.6772994004466, 392.377685318974)","(562.3814697265625, 410.0)",Ref
978,8715.850134733932,"(536.9302050005163, 391.69435016826867)","(562.3814697265625, 410.0)",Ref
979,8715.864588233931,"(536.2990891540426, 393.7222059503288)","(562.8519897460938, 412.5)",Ref
979,8715.87359251193,"(540.1078796464959, 395.2983927521643)","(562.8519897460938, 412.5)",Ref
979,8715.88328932693,"(539.176603390024, 394.9825927896326)","(562.8519897460938, 412.5)",Ref
980,8715.89712012293,"(537.940597909885, 394.1255447487907)","(562.8970336914062, 415.76165771484375)",Ref
980,8715.90595308593,"(538.3556976227736, 393.2594820883344)","(562.8970336914062, 415.76165771484375)",Ref
980,8715.916519696932,"(540.7186751056561, 394.82681108844196)","(562.8970336914062, 415.76165771484375)",Ref
981,8715.929843622931,"(537.9109914291585, 394.9893642940171)","(562.8416137695312, 418.9383850097656)",Ref
981,8715.93953488193,"(540.1969400621914, 399.68119978992615)","(562.8416137695312, 418.9383850097656)",Ref
981,8715.949885937931,"(539.5833053161439, 396.1448686861369)","(562.8416137695312, 418.9383850097656)",Ref
982,8715.962882529931,"(538.9875841226633, 397.558551823916)","(562.3743896484375, 421.80767822265625)",Ref
982,8715.972409844931,"(537.7876280832314, 398.7292317885273)","(562.3743896484375, 421.80767822265625)",Ref
982,8715.983063733931,"(540.2729856734587, 399.7345384711295)","(562.3743896484375, 421.80767822265625)",Ref
983,8715.99628093793,"(540.1025229447729, 403.27807848596166)","(562.0674438476562, 424.3395080566406)",Ref
983,8716.00608306693,"(540.551093385422, 400.47940676979835)","(562.0674438476562, 424.3395080566406)",Ref
983,8716.01630988193,"(538.90379334249, 404.7112422680016)","(562.0674438476562, 424.3395080566406)",Ref
984,8716.031007770931,"(540.2737888824613, 404.19211457055974)","(561.88623046875, 427.1855163574219)",Ref
984,8716.039942677931,"(539.4568899561505, 402.3157670261545)","(561.88623046875, 427.1855163574219)",Ref
984,8716.04996110393,"(537.277020732308, 406.21561451571023)","(561.88623046875, 427.1855163574219)",Ref
985,8716.062664399931,"(541.4691964123487, 405.2295041250137)","(561.75927734375, 430.0725402832031)",Ref
985,8716.071826251931,"(539.2222600899219, 407.75658341866375)","(561.75927734375, 430.0725402832031)",Ref
985,8716.08296764093,"(539.2157225187087, 410.2219038096536)","(561.75927734375, 430.0725402832031)",Ref
986,8716.096145066931,"(538.295292857469, 406.8406551233687)","(561.3814697265625, 433.0)",Ref
986,8716.10641841893,"(537.542457501524, 408.69168778295625)","(561.3814697265625, 433.0)",Ref
986,8716.116241955931,"(530.942471167647, 417.54945304784894)","(561.3814697265625, 433.0)",Ref
987,8716.129826122931,"(529.7787704956876, 422.7581379508995)","(561.1990356445312, 435.84063720703125)",Ref
987,8716.13843817793,"(531.1656811627591, 424.916401538597)","(561.1990356445312, 435.84063720703125)",Ref
987,8716.14969121493,"(531.9996566943443, 424.9325555463125)","(561.1990356445312, 435.84063720703125)",Ref
988,8716.16253462293,"(531.9420244136239, 425.59046198691004)","(561.12109375, 438.321533203125)",Ref
988,8716.17201206693,"(530.8729007982156, 426.5241070477406)","(561.12109375, 438.321533203125)",Ref
988,8716.18272825193,"(530.9049866984922, 427.5760930880018)","(561.12109375, 438.321533203125)",Ref
989,8716.20067549293,"(531.5665575162059, 428.4123323485929)","(561.0, 441.1099853515625)",Ref
989,8716.20772532593,"(531.516265612784, 427.41887634904407)","(561.0, 441.1099853515625)",Ref
989,8716.21857023393,"(530.7850349300118, 430.26202114612926)","(561.0, 441.1099853515625)",Ref
990,8716.23473543693,"(529.3851972703128, 432.5538936133212)","(561.1406860351562, 444.0393981933594)",Ref
990,8716.24198336293,"(529.1044554529908, 432.84500671730416)","(561.1406860351562, 444.0393981933594)",Ref
991,8716.261134196931,"(530.4449486247611, 432.2999161139064)","(561.6185302734375, 447.0)",Ref
992,8716.298589233931,"(528.0783549646475, 436.8839744057295)","(561.8502807617188, 450.3212585449219)",Ref
992,8716.32594765993,"(527.3658944126754, 436.9700043642628)","(561.8502807617188, 450.3212585449219)",Ref
993,8716.35547499293,"(527.9951341350402, 436.86248610738846)","(562.05419921875, 453.83306884765625)",Ref
994,8716.362829918931,"(527.203058226241, 438.41720111877225)","(562.2481079101562, 457.09368896484375)",Ref
994,8716.373858788931,"(530.8783983654132, 441.8889494922568)","(562.2481079101562, 457.09368896484375)",Ref
994,8716.389581825932,"(531.1277144740562, 442.47225766124393)","(562.2481079101562, 457.09368896484375)",Ref
995,8716.39625282593,"(527.3147297788644, 442.6071824345199)","(562.0525512695312, 460.28021240234375)",Ref
995,8716.40753791893,"(530.4266402487444, 444.8627986106162)","(562.0525512695312, 460.28021240234375)",Ref
995,8716.42111034493,"(528.2072776959749, 446.12083651238913)","(562.0525512695312, 460.28021240234375)",Ref
996,8716.42908214093,"(529.0098586518309, 446.34801673975346)","(562.0, 463.6785888671875)",Ref
996,8716.44027864093,"(529.1839360696159, 447.14426649364225)","(562.0, 463.6785888671875)",Ref
996,8716.453231214931,"(528.0148111825787, 447.87225341515824)","(562.0, 463.6785888671875)",Ref
997,8716.46220334493,"(528.8493243080065, 448.6277636798544)","(561.9384155273438, 466.8415832519531)",Ref
997,8716.47351699293,"(530.249476786029, 448.652837117946)","(561.9384155273438, 466.8415832519531)",Ref
997,8716.486630566931,"(528.5862897111687, 448.331934918424)","(561.9384155273438, 466.8415832519531)",Ref
998,8716.495895844932,"(527.7440933295234, 450.8077769642373)","(562.0, 470.203125)",Ref
998,8716.50688812193,"(530.0630939684429, 452.1961214574908)","(562.0, 470.203125)",Ref
998,8716.51987834493,"(528.2067781112994, 452.2394310116433)","(562.0, 470.203125)",Ref
999,8716.52889710393,"(528.7163825476204, 456.41786176705364)","(562.05419921875, 473.16693115234375)",Ref
999,8716.540976307931,"(529.0859153632538, 458.44582922070555)","(562.05419921875, 473.16693115234375)",Ref
999,8716.55513441893,"(528.3146859378171, 459.310202632602)","(562.05419921875, 473.16693115234375)",Ref
1000,8716.562574418931,"(527.5086936264457, 460.10745269399297)","(562.1192626953125, 477.1192626953125)",Ref
1000,8716.573453936931,"(527.2045366049439, 459.291440636094)","(562.1192626953125, 477.1192626953125)",Ref
1000,8716.586385862931,"(528.5044316971095, 459.28459619033214)","(562.1192626953125, 477.1192626953125)",Ref
1001,8716.595622621931,"(528.1782563647007, 462.9826520006128)","(562.1669311523438, 480.9457702636719)",Ref
1001,8716.60672589993,"(526.8142284264699, 462.7718129805299)","(562.1669311523438, 480.9457702636719)",Ref
1001,8716.61972117793,"(529.2673644731676, 462.68570594005996)","(562.1669311523438, 480.9457702636719)",Ref
1002,8716.62869562193,"(527.3934616903342, 464.94036845169325)","(562.1406860351562, 484.0393981933594)",Ref
1002,8716.64101897393,"(526.3798296075487, 464.50385944851035)","(562.1406860351562, 484.0393981933594)",Ref
1002,8716.65300443693,"(527.6648125361675, 465.2321154424098)","(562.1406860351562, 484.0393981933594)",Ref
1003,8716.66194734493,"(530.5850572076369, 468.69507281098424)","(561.796875, 487.0)",Ref
1003,8716.67311110393,"(528.3800160578214, 466.8841025525935)","(561.796875, 487.0)",Ref
1003,8716.686159825931,"(527.8227937198545, 469.1799439999813)","(561.796875, 487.0)",Ref
1004,8716.69513071493,"(529.9817680136046, 471.2983036136357)","(561.796875, 490.0)",Ref
1004,8716.70640538193,"(527.6846307810389, 468.98830728358377)","(561.796875, 490.0)",Ref
1004,8716.72151193693,"(529.4020284190759, 470.4886915486958)","(561.796875, 490.0)",Ref
1005,8716.72895488193,"(529.2024063803347, 472.4671310736097)","(562.1185913085938, 493.32666015625)",Ref
1005,8716.742052881931,"(528.5395167835517, 473.42922452405054)","(562.1185913085938, 493.32666015625)",Ref
1005,8716.753880806931,"(530.5408020934699, 473.6435149854997)","(562.1185913085938, 493.32666015625)",Ref
1006,8716.76187136293,"(527.4407793288252, 472.67514975106116)","(562.1357421875, 496.5704345703125)",Ref
1006,8716.77376214093,"(528.6291385454588, 475.39054047349936)","(562.1357421875, 496.5704345703125)",Ref
1006,8716.78609232593,"(529.3779981293875, 477.4277776905154)","(562.1357421875, 496.5704345703125)",Ref
1007,8716.795907455931,"(530.5237268147987, 478.82394090115355)","(562.1713256835938, 499.5810241699219)",Ref
1007,8716.80677428893,"(530.2231818901961, 480.045467891293)","(562.1713256835938, 499.5810241699219)",Ref
1007,8716.82064423293,"(530.1102470993931, 480.5194414163088)","(562.1713256835938, 499.5810241699219)",Ref
1008,8716.82874275193,"(529.9188279658753, 483.12329522473374)","(562.2845458984375, 502.95941162109375)",Ref
1008,8716.840398843931,"(533.1802731742112, 494.14520039423326)","(562.2845458984375, 502.95941162109375)",Ref
1008,8716.85359734393,"(535.2890477418193, 501.49565189725797)","(562.2845458984375, 502.95941162109375)",Ref
1027,8717.46719665893,"(536.1649875323398, 530.0257394077657)","(559.8953247070312, 243.89532470703125)",Ref
1027,8717.48172925093,"(537.96690763441, 528.6228873799798)","(559.8953247070312, 243.89532470703125)",Ref
1029,8717.53787993693,"(536.7206942434713, 530.0395598059845)","(559.8946533203125, 253.90020751953125)",Ref
1029,8717.54704758493,"(536.4694383987971, 530.0269974344844)","(559.8946533203125, 253.90020751953125)",Ref
1030,8717.56022606593,"(535.9105474386296, 531.0827201425146)","(559.8953247070312, 259.10467529296875)",Ref
1030,8717.571171676931,"(536.9287427465609, 527.4592250913322)","(559.8953247070312, 259.10467529296875)",Ref
1030,8717.58023193693,"(537.0551857235082, 532.880108290505)","(559.8953247070312, 259.10467529296875)",Ref
1030,8717.591283676931,"(538.121363466023, 528.1099754233422)","(559.8953247070312, 259.10467529296875)",Ref
1031,8717.60519562193,"(536.631877425461, 529.3293038088918)","(559.761474609375, 263.8482971191406)",Ref
1031,8717.61347980693,"(541.0406022974585, 515.8099313087648)","(559.761474609375, 263.8482971191406)",Ref
1031,8717.62530382493,"(537.2140458642962, 444.493922955869)","(559.761474609375, 263.8482971191406)",Ref
1032,8717.63912132493,"(524.7990848284345, 380.66252144946094)","(560.1583862304688, 269.9383850097656)",Ref
1032,8717.647369621931,"(518.6979280667857, 345.09699137995705)","(560.1583862304688, 269.9383850097656)",Ref
1032,8717.658048084932,"(519.7130726970793, 335.7456428464173)","(560.1583862304688, 269.9383850097656)",Ref
1034,8717.70423184393,"(522.4537497835335, 337.54613720875426)","(560.5927734375, 279.93988037109375)",Ref
1034,8717.713289398931,"(524.2989063281304, 337.98171473627866)","(560.5927734375, 279.93988037109375)",Ref
1034,8717.725162473931,"(525.4297992423075, 337.52672617626746)","(560.5927734375, 279.93988037109375)",Ref
1035,8717.737509658931,"(526.5851051235554, 336.1068348943356)","(560.6223754882812, 285.0429382324219)",Ref
1035,8717.746670269931,"(525.7508686038555, 335.0240152605051)","(560.6223754882812, 285.0429382324219)",Ref
1035,8717.758488750931,"(524.7075075826268, 333.85651255777105)","(560.6223754882812, 285.0429382324219)",Ref
1036,8717.77085006593,"(526.5977495865152, 336.3707639308469)","(560.5230102539062, 289.64166259765625)",Ref
1036,8717.77986982493,"(528.7475886045831, 333.866328336126)","(560.5230102539062, 289.64166259765625)",Ref
1036,8717.790911806931,"(526.6412939601311, 333.02722605105)","(560.5230102539062, 289.64166259765625)",Ref
1037,8717.805322602931,"(526.9591767172635, 333.09404392371437)","(560.1809692382812, 295.6000061035156)",Ref
1037,8717.81321995493,"(526.8480441028315, 334.8563141624054)","(560.1809692382812, 295.6000061035156)",Ref
1037,8717.82489515893,"(527.617494160158, 332.3218786034699)","(560.1809692382812, 295.6000061035156)",Ref
1039,8717.87053121393,"(530.3966121593805, 334.3846825009989)","(560.6006469726562, 305.63897705078125)",Ref
1039,8717.879722824931,"(531.5371523202408, 334.3783302816432)","(560.6006469726562, 305.63897705078125)",Ref
1039,8717.891574472931,"(529.3061022753966, 337.64423412446394)","(560.6006469726562, 305.63897705078125)",Ref
1040,8717.90380365893,"(529.5319388773848, 337.8980200163306)","(560.2545776367188, 310.5772399902344)",Ref
1040,8717.91296462193,"(531.6384883381434, 335.7457674821417)","(560.2545776367188, 310.5772399902344)",Ref
1040,8717.92399526993,"(529.3295040263907, 337.7277059486408)","(560.2545776367188, 310.5772399902344)",Ref
1041,8717.93785263993,"(530.6153510891421, 338.4417510411037)","(560.212890625, 315.7591552734375)",Ref
1041,8717.94620849193,"(529.3062017285193, 337.63992637468067)","(560.212890625, 315.7591552734375)",Ref
1041,8717.958181565931,"(529.3061022753966, 337.64423412446394)","(560.212890625, 315.7591552734375)",Ref
1042,8717.97179084393,"(531.9936924635988, 333.5768184118735)","(560.6185302734375, 321.0)",Ref
1042,8717.980146917931,"(536.0091421686383, 316.62977429546027)","(560.6185302734375, 321.0)",Ref
1042,8717.99056406593,"(534.97989679821, 320.60952677946483)","(560.6185302734375, 321.0)",Ref
1043,8718.00359458493,"(532.8997331197342, 320.24056964511135)","(561.1124267578125, 324.5393371582031)",Ref
1043,8718.01275254693,"(531.1089656295113, 319.00767052169124)","(561.1124267578125, 324.5393371582031)",Ref
1043,8718.02459773293,"(534.3739452493701, 318.212434710038)","(561.1124267578125, 324.5393371582031)",Ref
1044,8718.03687789893,"(536.3860195121065, 318.0223923525704)","(561.281005859375, 330.8115539550781)",Ref
1044,8718.046004398931,"(534.7920757204769, 320.3219209278486)","(561.281005859375, 330.8115539550781)",Ref
1044,8718.05705673293,"(536.1649056241997, 322.0841556414882)","(561.281005859375, 330.8115539550781)",Ref
1045,8718.071233417932,"(536.0357393130276, 323.7341951873545)","(561.35107421875, 333.9052429199219)",Ref
1045,8718.07930576993,"(537.9101297975812, 324.84565655997966)","(561.35107421875, 333.9052429199219)",Ref
1045,8718.09113060293,"(534.9214417450929, 327.4584859264671)","(561.35107421875, 333.9052429199219)",Ref
1046,8718.10340139893,"(535.7107474200375, 326.6663488518872)","(561.2845458984375, 341.04058837890625)",Ref
1046,8718.11260195493,"(537.5621754747225, 329.06640275237623)","(561.2845458984375, 341.04058837890625)",Ref
1046,8718.12359462093,"(537.8077729605626, 328.2093052232057)","(561.2845458984375, 341.04058837890625)",Ref
1047,8718.13802360293,"(536.3135455811923, 327.9288876105183)","(561.0, 345.8179626464844)",Ref
1047,8718.145955361932,"(534.5081028943068, 331.77738308437847)","(561.0, 345.8179626464844)",Ref
1047,8718.157693435931,"(537.7020219803478, 331.43579683514747)","(561.0, 345.8179626464844)",Ref
1048,8718.17111067693,"(534.3988220494867, 334.9193300815554)","(560.8516235351562, 349.8161926269531)",Ref
1048,8718.17916938093,"(535.0477565073544, 333.2013581481479)","(560.8516235351562, 349.8161926269531)",Ref
1048,8718.190228324931,"(536.8810585577785, 334.4205677573741)","(560.8516235351562, 349.8161926269531)",Ref
1049,8718.20323386193,"(534.9735613280601, 334.30638798320007)","(561.120361328125, 355.58538818359375)",Ref
1049,8718.214877343931,"(538.4469360682796, 333.73846048334934)","(561.120361328125, 355.58538818359375)",Ref
1049,8718.226034194931,"(534.6226606488156, 335.41105181076597)","(561.120361328125, 355.58538818359375)",Ref
1051,8718.259537750931,"(537.4713602922104, 339.553016203537)","(561.462890625, 365.0705261230469)",Ref
1051,8718.27786032493,"(537.2940943760645, 340.064256355861)","(561.462890625, 365.0705261230469)",Ref
1052,8718.30760245493,"(535.9044486688157, 340.10536398225054)","(561.5230102539062, 369.64166259765625)",Ref
1052,8718.31573167693,"(536.5850504230291, 342.7796243914572)","(561.5230102539062, 369.64166259765625)",Ref
1052,8718.32578673193,"(538.7155263332414, 344.3415594150611)","(561.5230102539062, 369.64166259765625)",Ref
1053,8718.341723750931,"(537.2370926782883, 342.71645570030626)","(561.6322021484375, 373.74835205078125)",Ref
1053,8718.351544157931,"(537.8045458183025, 346.4089282401644)","(561.6322021484375, 373.74835205078125)",Ref
1054,8718.377746565931,"(535.5599817911599, 350.5870665801682)","(561.9384155273438, 379.1584167480469)",Ref
